m,score,5m/6,gap,a : R/(5m/6)*100,average,(ave-a)^2,S : standard deviation,Δ: 1.96*S/√1000,confidence interval
1191,919,992.5,73.5,92.59445844,87.45369246,26.42747484,2.41664126,0.149784977,87.45369246±0.149784977
1486,1055,1238.33,183.333,85.19538411,,5.099956622,,,
1627,1133,1355.83,222.833,83.56504872,,15.12155017,,,87.30390748
1368,999,1140,141,87.63157895,,0.031643602,,,to
1179,858,982.5,124.5,87.32824427,,0.015737247,,,87.60347743
1261,890,1050.83,160.833,84.69495542,,7.610630077,,,
1348,976,1123.33,147.333,86.88453081,,0.323944979,,,
1496,1094,1246.67,152.667,87.75377606,,0.090050167,,,
1519,1093,1265.83,172.833,86.34650782,,1.225857816,,,
1236,881,1030,149,85.53398058,,3.685293693,,,
1245,898,1037.5,139.5,86.55421687,,0.809056342,,,
1409,1011,1174.17,163.167,86.10337515,,1.823356837,,,
1563,1170,1302.5,132.5,89.82725528,,5.633800452,,,
1224,855,1020,165,83.82352941,,13.17808376,,,
1410,1032,1175,143,87.82978723,,0.141447279,,,
1160,847,966.667,119.667,87.62065944,,0.027877973,,,
1604,1205,1336.67,131.667,90.14940112,,7.266845199,,,
1354,1020,1128.33,108.333,90.39908537,,8.675339418,,,
1375,981,1145.83,164.833,85.61479452,,3.381545649,,,
1151,883,959.167,76.1667,92.05904707,,21.20929107,,,
1341,943,1117.5,174.5,84.38478747,,9.418177825,,,
1393,977,1160.83,183.833,84.1639172,,10.82262128,,,
1282,937,1068.33,131.333,87.70698193,,0.064155553,,,
1194,827,995,168,83.11557789,,18.81923803,,,
1209,917,1007.5,90.5,91.01736973,,12.69979566,,,
1342,996,1118.33,122.333,89.06136829,,2.584621575,,,
1151,893,959.167,66.1667,93.10161838,,31.89906724,,,
1407,987,1172.5,185.5,84.17910448,,10.72292645,,,
1344,967,1120,153,86.33928571,,1.241902395,,,
1393,1038,1160.83,122.833,89.41877794,,3.861560957,,,
1566,1191,1305,114,91.26436782,,14.52124667,,,
1372,961,1143.33,182.333,84.05272319,,11.566592,,,
1056,732,880,148,83.18181818,,18.24890985,,,
1381,1025,1150.83,125.833,89.06615226,,2.600026592,,,
1388,1017,1156.67,139.667,87.92481866,,0.221959897,,,
1305,987,1087.5,100.5,90.75862069,,10.9225506,,,
1501,1055,1250.83,195.833,84.34399559,,9.670214642,,,
1147,857,955.833,98.8333,89.66001383,,4.867853992,,,
1212,882,1010,128,87.32673267,,0.016118787,,,
1573,1113,1310.83,197.833,84.90803537,,6.480370036,,,
1218,880,1015,135,86.69950739,,0.568795121,,,
1100,796,916.667,120.667,86.83633206,,0.381133864,,,
1408,1024,1173.33,149.333,87.27297521,,0.032658725,,,
1281,957,1067.5,110.5,89.64871194,,4.818110534,,,
1447,1075,1205.83,130.833,89.15021189,,2.878178167,,,
1323,969,1102.5,133.5,87.89115646,,0.191374754,,,
1261,948,1050.83,102.833,90.21440195,,7.621516882,,,
1256,924,1046.67,122.667,88.27997363,,0.682740573,,,
1298,973,1081.67,108.667,89.95349783,,6.249026898,,,
1127,809,939.167,130.167,86.14016464,,1.725355346,,,
1491,1108,1242.5,134.5,89.1750503,,2.96307282,,,
1381,954,1150.83,196.833,82.89669195,,20.76625362,,,
1426,1012,1188.33,176.333,85.1615292,,5.254012388,,,
1330,960,1108.33,148.333,86.61680186,,0.700385885,,,
1354,944,1128.33,184.333,83.66346725,,14.36580716,,,
1328,942,1106.67,164.667,85.12022554,,5.44506786,,,
1480,1088,1233.33,145.333,88.21645464,,0.581806142,,,
1605,1147,1337.5,190.5,85.75700935,,2.87873359,,,
1347,1008,1122.5,114.5,89.79955457,,5.503069019,,,
1364,979,1136.67,157.667,86.12877968,,1.755393872,,,
1422,1044,1185,141,88.10126582,,0.41935126,,,
1355,1033,1129.17,96.1667,91.48312477,,16.23632477,,,
1242,908,1035,127,87.7294686,,0.076052479,,,
1356,1025,1130,105,90.7079646,,10.59028717,,,
1387,997,1155.83,158.833,86.25835979,,1.428820184,,,
1202,858,1001.67,143.667,85.65695289,,3.228273087,,,
1471,1084,1225.83,141.833,88.42988016,,0.952942431,,,
1481,1055,1234.17,179.167,85.48255103,,3.885398552,,,
1324,893,1103.33,210.333,80.93680041,,42.46988195,,,
1305,960,1087.5,127.5,88.27586207,,0.675962866,,,
1538,1126,1281.67,155.667,87.85412782,,0.160348476,,,
1302,900,1085,185,82.94930876,,20.28947256,,,
1334,954,1111.67,157.667,85.81683413,,2.679305185,,,
1434,1041,1195,154,87.11297071,,0.11609131,,,
1136,859,946.667,87.6667,90.73940467,,10.79590472,,,
1220,899,1016.67,117.667,88.42593959,,0.945264476,,,
1336,979,1113.33,134.333,87.93439501,,0.231074945,,,
1226,876,1021.67,145.667,85.74197148,,2.92998872,,,
1349,951,1124.17,173.167,84.59574619,,8.167856854,,,
1224,891,1020,129,87.35294118,,0.010150821,,,
1443,1076,1202.5,126.5,89.48024948,,4.106933356,,,
1549,1135,1290.83,155.833,87.92792234,,0.224893983,,,
1314,969,1095,126,88.49315068,,1.080473401,,,
1345,987,1120.83,133.833,88.05974144,,0.367295368,,,
1245,890,1037.5,147.5,85.78313253,,2.790770479,,,
1512,1051,1260,209,83.41269841,,16.32963289,,,
1372,997,1143.33,146.333,87.20142041,,0.063641186,,,
1408,948,1173.33,225.333,80.79568408,,44.32907561,,,
1337,988,1114.17,126.167,88.67587532,,1.493730932,,,
1355,1023,1129.17,106.167,90.59751853,,9.883642367,,,
1317,963,1097.5,134.5,87.74487472,,0.084787106,,,
1481,1079,1234.17,155.167,87.42717778,,0.000703028,,,
1341,940,1117.5,177.5,84.1163311,,11.13798087,,,
1312,936,1093.33,157.333,85.6100171,,3.399138819,,,
1305,941,1087.5,146.5,86.52873563,,0.855545133,,,
1206,866,1005,139,86.16915423,,1.650038467,,,
1180,823,983.333,160.333,83.69494363,,14.1281928,,,
1457,1036,1214.17,178.167,85.3257781,,4.528019508,,,
1321,982,1100.83,118.833,89.20541773,,3.068541422,,,
1400,1004,1166.67,162.667,86.05689698,,1.951037612,,,
1248,932,1040,108,89.61538462,,4.672912975,,,
1248,974,1040,66,93.65384615,,38.44190583,,,
1440,1062,1200,138,88.5,,1.094759468,,,
1619,1186,1349.17,163.167,87.9058977,,0.204489579,,,
1362,938,1135,197,82.64317181,,23.14110896,,,
1318,1000,1098.33,98.3333,91.04731729,,12.91413942,,,
1411,1043,1175.83,132.833,88.70329895,,1.561516371,,,
1241,939,1034.17,95.1667,90.7974511,,11.18072182,,,
1294,946,1078.33,132.333,87.72824646,,0.075379896,,,
1356,991,1130,139,87.69911504,,0.060232245,,,
1341,985,1117.5,132.5,88.14317673,,0.475388564,,,
1146,808,955,147,84.60732984,,8.101780148,,,
1167,837,972.5,135.5,86.06683805,,1.923365165,,,
1291,939,1075.83,136.833,87.28144781,,0.029668219,,,
1571,1153,1309.17,156.167,88.07106793,,0.381152469,,,
1257,906,1047.5,141.5,86.49164678,,0.925531894,,,
1343,1020,1119.17,99.1667,91.13896906,,13.5812636,,,
1336,957,1113.33,156.333,85.95834119,,2.236075413,,,
1266,912,1055,143,86.44549763,,1.016456815,,,
1641,1209,1367.5,158.5,88.4095064,,0.913580285,,,
1349,986,1124.17,138.167,87.70915431,,0.065260756,,,
1332,940,1110,170,84.68468468,,7.66740406,,,
1379,1052,1149.17,97.1667,91.544332,,16.73333181,,,
1328,958,1106.67,148.667,86.56600432,,0.787990235,,,
1366,1016,1138.33,122.333,89.25355565,,3.239507493,,,
1309,1013,1090.83,77.8333,92.86506605,,29.28296414,,,
1276,977,1063.33,86.3333,91.88116577,,19.60251993,,,
1201,895,1000.83,105.833,89.42577661,,3.889115877,,,
1460,1071,1216.67,145.667,88.02715609,,0.328860535,,,
1341,972,1117.5,145.5,86.97986577,,0.22451173,,,
1412,1020,1176.67,156.667,86.68530684,,0.59041646,,,
1660,1208,1383.33,175.333,87.32551163,,0.016430326,,,
1503,1082,1252.5,170.5,86.38722555,,1.137351672,,,
1445,1011,1204.17,193.167,83.9582451,,12.21815226,,,
1319,950,1099.17,149.167,86.42885086,,1.050300305,,,
1309,981,1090.83,109.833,89.93152004,,6.139629492,,,
1271,881,1059.17,178.167,83.17833776,,18.27865785,,,
1165,850,970.833,120.833,87.55367813,,0.009997134,,,
1553,1163,1294.17,131.167,89.86454639,,5.812216666,,,
1421,991,1184.17,193.167,83.68730841,,14.18564881,,,
1356,1012,1130,118,89.55752212,,4.426099255,,,
1298,954,1081.67,127.667,88.19695471,,0.552438771,,,
1575,1150,1312.5,162.5,87.61904762,,0.027342329,,,
1413,1013,1177.5,164.5,86.02972399,,2.027686199,,,
1467,1100,1222.5,122.5,89.9795501,,6.379956829,,,
1178,831,981.667,150.667,84.65192372,,7.849908086,,,
1343,1001,1119.17,118.167,89.44128238,,3.950513686,,,
1330,923,1108.33,185.333,83.27844595,,17.43268342,,,
1607,1148,1339.17,191.167,85.72473995,,2.989276779,,,
1447,1087,1205.83,118.833,90.14537704,,7.245165895,,,
1301,985,1084.17,99.1667,90.85291052,,11.55468343,,,
1192,889,993.333,104.333,89.49667433,,4.173774912,,,
1387,1022,1155.83,133.833,88.42130763,,0.936279121,,,
1286,934,1071.67,137.667,87.1536947,,0.089998656,,,
1738,1285,1448.33,163.333,88.72287393,,1.610821605,,,
1290,936,1075,139,87.06976744,,0.14739842,,,
1251,933,1042.5,109.5,89.49640288,,4.172665851,,,
1521,1091,1267.5,176.5,86.07495069,,1.900928867,,,
1355,1013,1129.17,116.167,89.71191229,,5.099556799,,,
1307,937,1089.17,152.167,86.02881093,,2.030287376,,,
1156,874,963.333,89.3333,90.72667499,,10.71241465,,,
1283,947,1069.17,122.167,88.57337935,,1.253698732,,,
1336,973,1113.33,140.333,87.39547124,,0.00338971,,,
1124,864,936.667,72.6667,92.24196006,,22.92750657,,,
1306,938,1088.33,150.333,86.18709399,,1.604271689,,,
1407,1006,1172.5,166.5,85.79957356,,2.736109333,,,
1399,1050,1165.83,115.833,90.06458918,,6.816781666,,,
1433,1008,1194.17,186.167,84.41009237,,9.263501536,,,
1370,1033,1141.67,108.667,90.48148765,,9.167543684,,,
1260,927,1050,123,88.28571429,,0.692260318,,,
1293,1004,1077.5,73.5,93.17865429,,32.77518798,,,
1453,1043,1210.83,167.833,86.13925985,,1.727733095,,,
1391,985,1159.17,174.167,84.97459389,,6.145929718,,,
1404,1080,1170,90,92.30769231,,23.56131452,,,
1424,993,1186.67,193.667,83.67954023,,14.24422509,,,
1485,1078,1237.5,159.5,87.11111111,,0.117361981,,,
1450,1067,1208.33,141.333,88.30369187,,0.722499001,,,
1229,875,1024.17,149.167,85.4350352,,4.074977136,,,
1386,990,1155,165,85.71428571,,3.025535827,,,
1557,1164,1297.5,133.5,89.71098266,,5.095359042,,,
1414,972,1178.33,206.333,82.48962515,,24.64196428,,,
1345,966,1120.83,154.833,86.18612992,,1.606714789,,,
1563,1159,1302.5,143.5,88.98272553,,2.337942123,,,
1431,1013,1192.5,179.5,84.9475891,,6.280554058,,,
1547,1141,1289.17,148.167,88.50655848,,1.108526863,,,
1337,955,1114.17,159.167,85.71402928,,3.026427989,,,
1381,1030,1150.83,120.833,89.50062129,,4.189917638,,,
1360,961,1133.33,172.333,84.79436704,,7.072011677,,,
1322,974,1101.67,127.667,88.41123022,,0.916878568,,,
1290,937,1075,138,87.1627907,,0.084623835,,,
1239,884,1032.5,148.5,85.61743341,,3.371847284,,,
1399,1027,1165.83,138.833,88.09174579,,0.407112058,,,
1193,868,994.167,126.167,87.309275,,0.020856402,,,
1399,1019,1165.83,146.833,87.4055394,,0.002318717,,,
1311,933,1092.5,159.5,85.40045767,,4.21577312,,,
1321,1010,1100.83,90.8333,91.74895306,,18.44926365,,,
1475,1090,1229.17,139.167,88.67772562,,1.498257176,,,
1025,746,854.167,108.167,87.33655128,,0.013722055,,,
1306,951,1088.33,137.333,87.38158463,,0.005199539,,,
1462,1088,1218.33,130.333,89.30256991,,3.41834783,,,
1331,957,1109.17,152.167,86.28073244,,1.37583521,,,
1542,1098,1285,187,85.44747082,,4.02492528,,,
1193,884,994.167,110.167,88.91866256,,2.14613739,,,
1375,1014,1145.83,131.833,88.49480289,,1.083910936,,,
1456,993,1213.33,220.333,81.84088418,,31.50361681,,,
1241,875,1034.17,159.167,84.60891343,,8.09276774,,,
1517,1104,1264.17,160.167,87.33002682,,0.015293192,,,
1308,915,1090,175,83.94495413,,12.31124468,,,
1479,1064,1232.5,168.5,86.32860041,,1.265832131,,,
1271,962,1059.17,97.1667,90.82583532,,11.37134749,,,
1320,978,1100,122,88.90909091,,2.118184646,,,
1318,922,1098.33,176.333,83.94562654,,12.30652648,,,
1382,993,1151.67,158.667,86.22261585,,1.515549611,,,
1575,1134,1312.5,178.5,86.4,,1.1102678,,,
1136,791,946.667,155.667,83.55630861,,15.1896009,,,
1572,1163,1310,147,88.77862595,,1.755448764,,,
1286,953,1071.67,118.667,88.92662853,,2.169540675,,,
1267,897,1055.83,158.833,84.95685859,,6.234179398,,,
1401,1056,1167.5,111.5,90.4496788,,8.975934155,,,
1312,943,1093.33,150.333,86.25026296,,1.448242566,,,
1358,994,1131.67,137.667,87.83479283,,0.145237491,,,
1327,991,1105.83,114.833,89.61594458,,4.67533425,,,
1340,1020,1116.67,96.6667,91.34301092,,15.12679806,,,
1492,1072,1243.33,171.333,86.2200703,,1.521823646,,,
1269,958,1057.5,99.5,90.59101655,,9.842802436,,,
1316,977,1096.67,119.667,89.08787511,,2.670552943,,,
1386,1073,1155,82,92.9004329,,29.66698143,,,
1473,1105,1227.5,122.5,90.0203666,,6.587816135,,,
1416,1005,1180,175,85.16949153,,5.21757391,,,
1494,1063,1245,182,85.3815261,,4.293873405,,,
1299,941,1082.5,141.5,86.92840647,,0.275925375,,,
1259,907,1049.17,142.167,86.44928849,,1.008827345,,,
1196,916,996.667,80.6667,91.90632378,,19.82592565,,,
1460,1069,1216.67,147.667,87.86277298,,0.167346871,,,
1343,996,1119.17,123.167,88.99452273,,2.374157911,,,
1360,942,1133.33,191.333,83.11789152,,18.79916976,,,
1541,1146,1284.17,138.167,89.24052111,,3.192756642,,,
1260,929,1050,121,88.47619048,,1.045502193,,,
1463,1024,1219.17,195.167,83.99156803,,11.98630554,,,
1453,1076,1210.83,134.833,88.86466308,,1.990838097,,,
1108,807,923.333,116.333,87.40075357,,0.002802526,,,
1310,944,1091.67,147.667,86.4730184,,0.961721606,,,
1350,981,1125,144,87.2,,0.064359864,,,
1390,1034,1158.33,124.333,89.26644393,,3.2860679,,,
1459,1096,1215.83,119.833,90.14418134,,7.23873042,,,
1677,1188,1397.5,209.5,85.00894454,,5.976792374,,,
1330,1010,1108.33,98.3333,91.12809362,,13.50122387,,,
1283,954,1069.17,115.167,89.22809282,,3.148496636,,,
1463,1110,1219.17,109.167,91.04554738,,12.90142177,,,
1245,921,1037.5,116.5,88.77108434,,1.735521359,,,
1467,1068,1222.5,154.5,87.36196319,,0.008414259,,,
1330,981,1108.33,127.333,88.5115444,,1.119050718,,,
1482,1093,1235,142,88.50202429,,1.098999629,,,
1295,959,1079.17,120.167,88.86459038,,1.99063294,,,
1414,1074,1178.33,104.333,91.14594384,,13.63272022,,,
1524,1073,1270,197,84.48818898,,8.794210911,,,
1231,907,1025.83,118.833,88.41620931,,0.926438693,,,
1338,939,1115,176,84.21524664,,10.48753135,,,
1303,959,1085.83,126.833,88.31953437,,0.749682205,,,
1412,1010,1176.67,166.667,85.83545089,,2.618705775,,,
1389,1019,1157.5,138.5,88.03455724,,0.337403887,,,
1419,969,1182.5,213.5,81.94503171,,30.34534323,,,
1229,921,1024.17,103.167,89.92647705,,6.114663627,,,
1162,843,968.333,125.333,87.05682859,,0.157500931,,,
1278,918,1065,147,86.1971831,,1.578815775,,,
1361,962,1134.17,172.167,84.81973602,,6.937726536,,,
1371,962,1142.5,180.5,84.20131291,,10.57797274,,,
1460,1038,1216.67,178.667,85.31483475,,4.574712287,,,
1493,1049,1244.17,195.167,84.31323694,,9.862460891,,,
1503,1058,1252.5,194.5,84.47105788,,8.896109013,,,
1394,1024,1161.67,137.667,88.14895797,,0.483394123,,,
1166,828,971.667,143.667,85.214379,,5.014524771,,,
1129,816,940.833,124.833,86.73165163,,0.521342957,,,
1450,1039,1208.33,169.333,85.9864441,,2.152817748,,,
1331,937,1109.17,172.167,84.47758234,,8.857231468,,,
1408,1030,1173.33,143.333,87.7843403,,0.109327992,,,
1291,933,1075.83,142.833,86.72373888,,0.532832228,,,
1453,1064,1210.83,146.833,87.87360736,,0.176328523,,,
1278,932,1065,133,87.51173709,,0.003369179,,,
1363,952,1135.83,183.833,83.81535969,,13.23746532,,,
1256,956,1046.67,90.6667,91.33728873,,15.08232003,,,
1357,1030,1130.83,100.833,91.08354041,,13.17579613,,,
1264,951,1053.33,102.333,90.28509584,,8.016845094,,,
1560,1129,1300,171,86.84615385,,0.369103167,,,
1464,1066,1220,154,87.37704918,,0.005874192,,,
1441,1037,1200.83,163.833,86.35693645,,1.20287374,,,
1280,976,1066.67,90.6667,91.49971406,,16.37029082,,,
1545,1134,1287.5,153.5,88.0776699,,0.389347849,,,
1497,1082,1247.5,165.5,86.73346693,,0.518724808,,,
1463,1046,1219.17,173.167,85.79607438,,2.747697704,,,
1386,1009,1155,146,87.35930736,,0.008908547,,,
1280,983,1066.67,83.6667,92.15596201,,22.11133895,,,
1254,938,1045,107,89.76076555,,5.322586244,,,
1437,1033,1197.5,164.5,86.26304802,,1.41763419,,,
1352,958,1126.67,168.667,85.02933423,,5.877512814,,,
1573,1119,1310.83,191.833,85.36576062,,4.359459348,,,
1433,1008,1194.17,186.167,84.41009237,,9.263501536,,,
1398,1036,1165,129,88.92703863,,2.170748927,,,
1450,1072,1208.33,136.333,88.71748612,,1.597174408,,,
1236,891,1030,139,86.50485437,,0.900293723,,,
1350,982,1125,143,87.28888889,,0.027160217,,,
1415,1018,1179.17,161.167,86.33191143,,1.258392681,,,
1506,1047,1255,208,83.42629482,,16.21993174,,,
1506,1041,1255,214,82.94820717,,20.29939769,,,
1310,927,1091.67,164.667,84.91577125,,6.44104407,,,
1479,1092,1232.5,140.5,88.60040568,,1.314951208,,,
1302,943,1085,142,86.9124424,,0.292951631,,,
1522,1158,1268.33,110.333,91.30115979,,14.80300488,,,
1365,1058,1137.5,79.5,93.01098901,,30.88354496,,,
1422,1069,1185,116,90.21097046,,7.602581992,,,
1450,1041,1208.33,167.333,86.1519618,,1.694502715,,,
1486,1100,1238.33,138.333,88.82931044,,1.892324833,,,
1533,1131,1277.5,146.5,88.53228963,,1.163371851,,,
1495,1044,1245.83,201.833,83.79955532,,13.35271826,,,
1425,1027,1187.5,160.5,86.48421053,,0.93989522,,,
1225,890,1020.83,130.833,87.18395815,,0.072756597,,,
1329,949,1107.5,158.5,85.68848758,,3.115948252,,,
1125,777,937.5,160.5,82.88,,20.91866272,,,
1339,969,1115.83,146.833,86.84118549,,0.375164794,,,
1297,974,1080.83,106.833,90.11592942,,7.087505656,,,
1144,816,953.333,137.333,85.59443552,,3.45683636,,,
1391,1022,1159.17,137.167,88.16653295,,0.508141565,,,
1408,990,1173.33,183.333,84.3752397,,9.476871381,,,
1256,953,1046.67,93.6667,91.05066544,,12.93821465,,,
1149,801,957.5,156.5,83.65535248,,14.4273866,,,
1478,1056,1231.67,175.667,85.73725105,,2.946171116,,,
1457,1056,1214.17,158.167,86.9729939,,0.231071108,,,
1343,1004,1119.17,115.167,89.70933817,,5.08793757,,,
1384,1012,1153.33,141.333,87.74591834,,0.085395965,,,
1688,1261,1406.67,145.667,89.64433734,,4.798924971,,,
1381,1009,1150.83,141.833,87.67585134,,0.049354569,,,
1436,1040,1196.67,156.667,86.90783591,,0.297959372,,,
1224,896,1020,124,87.84313725,,0.151667248,,,
1367,1015,1139.17,124.167,89.09995874,,2.710192671,,,
1256,960,1046.67,86.6667,91.71945312,,18.19671403,,,
